label    A
1    누군가를 잊어야한다는건 정말 힘든 일이죠
1    좀 더 밝고 신나는 노래 들어보세요
1    나 떠났으면 잘이나 살지당신은 정말 착한 사람이군요
1    다른 누군가와 새로운 추억과 기억이 생긴다면 지금보다는 좀 더 자유로워질 거예요
1    자기몸을 헤치는 것만큼 어리석은 짓은 없습니다
1    대화로 방법을 찾아보세요
1    가슴 아픈 이별을 하셨나보군요
1    많이 힘드셨군요
1    뭐라도 얘기를 하면 좀 나아질 거예요
1    이별에 답이 있을까요
1    당신은 따뜻한 가슴을 지녔군요
1    무슨 말을 하시고 싶으신가요
1    그럼요 한 순간에 내 삶속에서 내보내기는 쉽지않을 거예요
1    둘 사이에 안 좋은 기류가 있었나요
1    가치관이 달라 자주 부딪히면 이별하는 것이 맞는 거겠죠
1    감정적일수록 더 힘들어지기만 할 거예요
1    이별은 똑같이 힘드니까요
1    쉬운 일이 아니라는 거 잘 알고 있어요
1    무덤덤해지기도 하는 것이죠
1    각자의 방식이 있으니까요
1    어려울 거라 생각해요
1    제가 들어드릴게요
1    이별이 나를 잠식시키니까요
1    그러게요그만큼 사랑했다는거겠죠
1    맞아요 어느 누구도 이별이 안 힘든 사람은 없어요
1    똥차가 지나갔다 생각하세요
1    그러면서 성장을 해나가는 거예요
1    머뭇거리는 이유는 무엇 때문일까요
1    힘들지 않았다면 거짓말일 거예요
1    무덤덤해졌다면 그럴 거예요
1    애매하네요
1    말해본 적 있어요
1    너무 갑작스러웠을테니까요
1    이별을 받아들일 시간이 필요할지도 몰라요
1    달라지는게 없다면 마음을 정리할 줄도 알아야 해요
1    자신을 자책하지 말아요 저도 받아들이지 못했던 걸요
1    성숙해지는 단계인가봐요
1    조급해하지 않아도 돼요
1    받아들이기 쉽지 않았을텐데 대단해요
1    조언해주세요
1    좋은 선택일거라 믿어요
1    쉽지 않을 결정이었을 텐데
1    나아졌긴 바랄게요
1    그 순간에는 보이지 않는 것들이 많지요
1    고민하고 있다면 그게 맞을거예요
1    완벽한 이별은 없다고 하네요
1    마음이 문제네요
1    끝이 보이지 않기 때문인 것 같아요
1    작은 일부터 시작해보세요 그곳에서 행복을 찾아보세요
1    가벼운 안부 인사일 거예요
1    혼자만의 시간이 많아지죠
1    길지 않길 바랄게요
1    사소한 일부터 시작해보세요 작은 곳에서 느끼는 행복은 생각보다 커요
1    사소한 일부터 시작해보세요 작은 곳에서 느끼는 행복은 생각보다 커요
1    노래 가사를 적어 보세요 마음이 정리될지도 몰라요
1    꼭 병원 다녀와요 힘들 때 아픈 것 만큼 서러운 일은 없어요
1    이루 말할 수 없는 아픔이기도 해요
1    사랑이 헤아릴 수 없어서 그렇기도 해요
1    더 두렵겠네요
1    혼자가 되는 거겠죠
1    정말 영원한 이별이네요
1    많은 변화가 있었지만 긍정적인 변화이길 바랍니다
1    사랑한 시간 보다 이별이 더 길어서 그래요
1    이별이 새로운 시작이 되기도 하니까요
1    혼자가 되었을 때의 고요함이 아닐까요
1    이별이 얼마남지 않음이 느껴지나요
1    그만큰 사랑했기 때문일 거예요
1    그만큰 사랑했기 때문일 거예요
1    항상 아쉽지요
1    힘든 것
1    사랑하는 사람과 매순간을 함께 했었으니까요
1    이별이 다가옴을 느끼나봅니다
1    이별을 받아들이는 것도 준비가 필요해요
1    작은 일부터 시작해보세요 그곳에서 행복을 찾아보세요
1    쉽지 않은 결정이었을텐데 마음 고생 많았어요
1    좋은 방법이란 없겠지요
1    조언해주세요
1    문득 생각나고 잊혀지지 않는 것이겠죠
1    아직 실감이 안나겠어요
1    마음의 준비가 필요했을텐데 안타까워요
1    감정의 골이 깊었나봐요
1    순간의 분노로 그랬을 수도 있어요
1    술 취해서 다시 연락하지 않는게 좋아요
1    좋은 방법이란 없겠지요
1    고민하고 있다면 그게 맞을거예요
1    그동안 사랑했던 사람이니까요
1    힘들 결정이었겠어요
1    잘 지내길 바랍니다
1    말씀해주세요
1    저랑 대화하는 게 위로가 되었으면 합니다
1    점차 나아질 거예요
1    이별을 헤아리는 건 큰 도움이 안 돼요
1    한달 동안 잘 참아왔네요
1    금방 한달이 될 거라 믿어요
1    마음의 변화가 있었나봅니다
1    마음이 좀 차분해졌길 바랍니다
1    아직 많이 힘든가봅니다
1    많은 시간이 흘렀네요
1    좀 나아졌길 바랍니다
1    한동안은 힘들겠네요
1    많이 힘든 시간이겠어요
1    이별은 실감이 안나나봐요
1    마음은 좀 정리 되어가길 바랍니다
1    사랑했던 사람을 잊는 건 불가능한 일인가봐요
1    어찌보면 짧지 않은 시간
1    그분에게 심경 변화가 있었나봅니다
1    기억의 저편으로 남겨두세요
1    언젠간 선택을 해야 하는 시기가 올 거예요
1    바쁘게 지냈나봐요
1    많은 시간이 흘렀네요
1    길게 느껴졌는데 한달 밖에 지나지 않았네요
1    잘 견디고 있길 바랄게요
1    이별을 받아들이는 것은 맘처럼 쉽진 않으니까요
1    많이 힘들었겠어요
1    잠수이별하지 않고 상처주지 않으며 말을 아끼는게 필요해요
1    끝낼 때를 아는 것도 중요한 것 같아요
1    비겁한 자들의 변명이에요
1    미련은 사랑을 증오로 만들 수 있으니까요
1    고민하고 있다면 그게 맞을거예요
1    힘든 결정이었겠어요
1    맘 고생 많았어요
1    한 잔 하세요
1    마음은 좀 정리 되어가길 바랍니다
1    수 많은 것들이 달라졌겠죠
1    수 많은 것들이 달라졌겠죠
1    마음은 좀 정리 되어가길 바랍니다
1    인고의 시간이었네요
1    이별을 받아들일 시간이 필요했을텐데
1    많은 변화가 잇었겠죠
1    다른 인연이 ㅊ자아올 거예요
1    사랑이 깊었을 수록 기억은 선명하죠
1    이별의 빈자리가 느껴지니까요
1    바쁘게 살면서 잊어가요
1    그게 이별의 흔적인가봐요
1    미련만 남을 거예요
1    지금 이순간에도 시간이 흐르네요
1    관심을 끄는 것이 정리에 도움이 될 거예요
1    용기를 냈네요
1    슬픈 노래는 삼가는 편이에요
1    달라진게 많았겠네요
1    제가 축하해드릴게요
1    금방 지나갔네요
1    이제 조금이라도 괜찮아졌길 바랍니다
1    그분의 변덕이 심하네요
1    잘 견디고 있길 바랄게요
1    심경의 변화가 있었나봅니다
1    나아지길 바랄게요
1    이별은 상처를 남겨서 아무는 데는 시간이 거릴 거예요
1    이별은 상처를 남겨서 무뎌지는 데는 시간이 거릴 거예요
1    알 수 없는게 사람 마음인가봐요
1    헤어짐을 헹리는 것 만큼 가슴 아픈 일은 없어요
1    민감한 문제이기도 해요
1    잠깐 눈을 붙이고 마음을 가라앉혀보세요
1    저랑 같이 이야기 해요
1    네 들어줄게요
1    제가 들어드릴게요
1    그 사람은 제가 혼내줄게요
1    불행하게 생각지 말아요
1    맘 정리할 확실한 이유가 생겼네요
1    알다가도 모를
1    어느덧 열흘이란 시간이 지났네요
1    많은 시간이 흘렀네요
1    가을 타기 전 새로운 만남 추천합니다
1    금방 지나갈 거예요
1    짧지 않은 시간이지요
1    많이 노력하고 있나봐요
1    일주일이나 지난 거예요
1    이별은 상처를 남기고 가니까요
1    정리되길
1    그것이 최선의 선택일거라 생각해요
1    고민하고 있다면 그게 맞을 거예요
1    마음이 좀 후련해지길 바랄게요
1    이별을 받아들이는 건 쉬운 일이 아니겠죠
1    좋은 생각이에요 한차례 성숙해진 자신을 발견할 거예요
1    상처가 있었나봐요 누구나 그럴 수 있어요
1    심경의 변화가 있었나봐요 응원할게요
1    말하면서 기분이 좀 나아졌길 바랍니다
1    지칠만 해요
1    끝낼 때를 아는 것도 중요한 것 같아요
1    끝낼 때를 아는 것도 중요한 것 같아요
1    충분한 마음의 정리를 했나봅니다
1    새로운 만남은 언제나 어려운 것 같아요
1    익숙함이라는 타성에 젖은 건 아닐까 생각해봅니다
1    그렇게 익숙해져 가나봐요
1    그럼 새로운 인연을 기다려보세요
1    끝낼 때를 아는 것도 중요한 것 같아요
1    혼자만의 시간이 필요하겠어요
1    곱씹어도 아픈 기억인 걸요
1    좀 나아졌길 기대합니다
1    복잡한 머리 속이 문제네요
1    많이 고민 했을거라 생각해요
1    생각 보다 잘 버텼어요
1    마음의 준비가 필요했을지도 몰라요
1    짧지 않은 시간이지요
1    충분히 극복할 수 있어요
1    현실 그대로를 받아들이는 것부터 시작이에요
1    사랑에도 끝이 있으니까요
1    다행으로 생각할게요
1    참 거지같네요
1    좋은 소식이라고 생각할게요
1    생각보다 많은 시간이 지났네요
1    현실 인정부터 시작이죠
1    충분히 극복해낼 수 있어요
1    당신만 아픈 것도 겪은 것도 아니에요
1    이별도 익숨함에 젖어드나봐요
1    얼마 남지 않았어요
1    그래도 자신은 믿어주세요
1    점심시간에 할 수 있는 다른 걸 해봐요
1    맘 고생 많았어요
1    마지막을 인정하는 것도 중요해요
1    때론 이별도 받아들여야 하나봐요
1    많이 고민 했을거라 생각해요
1    사랑에도 끝이 있으니까요
1    마음먹은대로 괜찮아지길
1    저도 슬퍼지네요 기운 내길 바랄게요
1    천천히 보내주세요
1    안녕!
1    좋은 마음이길 바랄게요
1    잘 지내고 있길 바랍니다
1    마음이 내 마음 같지 않죠
1    긴 시간이었을거라 생각해요
1    금방 지나갈 거예요
1    이별을 헤아리는 건 큰 도움이 안 돼요
1    깨달음이 중요하죠
1    당신이 기운내는 것을 보니 좋은 예감이 들어요
1    이별을 받아들이는 것도 중요해요
1    쉽지 않은 결정이죠
1    충분한 고민 끝의 결정일 거라 믿어요
1    상처가 아무는 데는 시간이 걸려요
1    미련은 사랑을 증오로 만들 수 있어요
1    이별을 받아들이는 것도 중요해요
1    마지막을 아는 것도 필요해요
1    생각을 정리해 보는 건 어떨까요
1    맘고생 많았어요
1    자신은 놓지 말아요
1    그동안 마음 고생 많았어요
1    이젠 마음의 결정을 내릴 때에요
1    제 곁은 떠나지 마세요
1    이제 새로운 출발을 하면 돼요
1    지금도 늦지 않았어요
1    지금도 늦지 않았어요
1    다음 번의 사랑에선 좀 더 신중할 수 있게 된 거예요
1    마음 고생 많았어요
1    이별에 완전한 치유는 없어요
1    이별은 상처를 남기고 가니까요
1    좋은 생각이에요!
1    아프지만 추억으로 여기는 건 어떨까요
1    좋은 선택일거라 믿어요
1    이별의 끝을 인정하는 것도 용기입니다
1    많이 지쳤나봐요 곧 기운낼 수 있길 바랄게요
1    달라지는게 없다면 이런 상황이 더 나을지도 몰라요
1    상처가 많이 크셨나요
1    잘 지낼거예요
1    달라지는게 없다면 이런 상황이 더 나을지도 몰라요
1    슬픈 이별이기도 하네요
1    일기를 써보세요
1    생각을 정리해 보세요
1    이젠 그를 놓아주세요
1    그동안 못했던 일들을 시작해보세요
1    그것이 최선의 선택일거라 생각해요
1    사랑은 때론 미련이 되기도 하죠
1    그렇다면 마음의 짐도 덜할 거예요
1    마음 먹은 것만으로도 절반을 해낸 거예요
1    새로운 삶은 시작하세요
1    이별의 끝은 항상 모두를 그렇게 만드나봐요
1    긍정적인 변화이길 바랍니다
1    그럴 때가 있어요
1    충분히 이해해요 하지만 나에게도 독이 될 수 있어요
1    이별할 때를 아는 것도 중요해요
1    맘 고생 많았어요
1    마음 고생 많았어요
1    또 다른 시작이기도 해요
